t,V,I
87363.37983,3.046759359,-0.01
87423.37983,3.046982598,-0.01
87483.37983,3.047205623,-0.01
87543.37983,3.047428435,-0.01
87603.37983,3.047651033,-0.01
87663.37983,3.047873418,-0.01
87723.37983,3.048095591,-0.01
87783.37983,3.048317551,-0.01
87843.37983,3.048539299,-0.01
87903.37983,3.048760836,-0.01
87963.37983,3.04898216,-0.01
88023.37983,3.049203274,-0.01
88083.37983,3.049424176,-0.01
88143.37983,3.049644867,-0.01
88203.37983,3.049865348,-0.01
88263.37983,3.050085619,-0.01
88323.37983,3.05030568,-0.01
88383.37983,3.05052553,-0.01
88443.37983,3.050745172,-0.01
88503.37983,3.050964604,-0.01
88563.37983,3.051183828,-0.01
88623.37983,3.051402843,-0.01
88683.37983,3.051621649,-0.01
88743.37983,3.051840247,-0.01
88803.37983,3.052058638,-0.01
88863.37983,3.05227682,-0.01
88923.37983,3.052494796,-0.01
88983.37983,3.052712564,-0.01
89043.37983,3.052930126,-0.01
89103.37983,3.053147481,-0.01
89163.37983,3.05336463,-0.01
89223.37983,3.053581573,-0.01
89283.37983,3.05379831,-0.01
89343.37983,3.054014842,-0.01
89403.37983,3.054231169,-0.01
89463.37983,3.05444729,-0.01
89523.37983,3.054663207,-0.01
89583.37983,3.05487892,-0.01
89643.37983,3.055094428,-0.01
89703.37983,3.055309733,-0.01
89763.37983,3.055524834,-0.01
89823.37983,3.055739731,-0.01
89883.37983,3.055954426,-0.01
89943.37983,3.056168918,-0.01
90003.37983,3.056383207,-0.01
90063.37983,3.056597293,-0.01
90123.37983,3.056811178,-0.01
90183.37983,3.057024861,-0.01
90243.37983,3.057238343,-0.01
90303.37983,3.057451623,-0.01
90363.37983,3.057664702,-0.01
90423.37983,3.05787758,-0.01
90483.37983,3.058090258,-0.01
90543.37983,3.058302736,-0.01
90603.37983,3.058515014,-0.01
90663.37983,3.058727092,-0.01
90723.37983,3.05893897,-0.01
90783.37983,3.05915065,-0.01
90843.37983,3.05936213,-0.01
90903.37983,3.059573412,-0.01
90963.37983,3.059784496,-0.01
91023.37983,3.059995381,-0.01
91083.37983,3.060206068,-0.01
91143.37983,3.060416558,-0.01
91203.37983,3.06062685,-0.01
91263.37983,3.060836945,-0.01
91323.37983,3.061046844,-0.01
91383.37983,3.061256545,-0.01
91443.37983,3.061466051,-0.01
91503.37983,3.06167536,-0.01
91563.37983,3.061884473,-0.01
91623.37983,3.062093391,-0.01
91683.37983,3.062302113,-0.01
91743.37983,3.062510641,-0.01
91803.37983,3.062718973,-0.01
91863.37983,3.062927111,-0.01
91923.37983,3.063135055,-0.01
91983.37983,3.063342804,-0.01
92043.37983,3.06355036,-0.01
92103.37983,3.063757722,-0.01
92163.37983,3.063964891,-0.01
92223.37983,3.064171867,-0.01
92283.37983,3.06437865,-0.01
92343.37983,3.06458524,-0.01
92403.37983,3.064791638,-0.01
92463.37983,3.064997844,-0.01
92523.37983,3.065203858,-0.01
92583.37983,3.065409681,-0.01
92643.37983,3.065615313,-0.01
92703.37983,3.065820753,-0.01
92763.37983,3.066026003,-0.01
92823.37983,3.066231062,-0.01
92883.37983,3.06643593,-0.01
92943.37983,3.066640609,-0.01
93003.37983,3.066845098,-0.01
93063.37983,3.067049397,-0.01
93123.37983,3.067253507,-0.01
93183.37983,3.067457428,-0.01
93243.37983,3.06766116,-0.01
93303.37983,3.067864704,-0.01
93363.37983,3.068068059,-0.01
93423.37983,3.068271227,-0.01
93483.37983,3.068474206,-0.01
93543.37983,3.068676998,-0.01
93603.37983,3.068879603,-0.01
93663.37983,3.06908202,-0.01
93723.37983,3.069284251,-0.01
93783.37983,3.069486295,-0.01
93843.37983,3.069688153,-0.01
93903.37983,3.069889825,-0.01
93963.37983,3.070091311,-0.01
94023.37983,3.070292611,-0.01
94083.37983,3.070493726,-0.01
94143.37983,3.070694656,-0.01
94203.37983,3.070895401,-0.01
94263.37983,3.071095962,-0.01
94323.37983,3.071296338,-0.01
94383.37983,3.07149653,-0.01
94443.37983,3.071696538,-0.01
94503.37983,3.071896362,-0.01
94563.37983,3.072096003,-0.01
94623.37983,3.072295461,-0.01
94683.37983,3.072494736,-0.01
94743.37983,3.072693829,-0.01
94803.37983,3.072892739,-0.01
94863.37983,3.073091466,-0.01
94923.37983,3.073290012,-0.01
94983.37983,3.073488377,-0.01
95043.37983,3.073686559,-0.01
95103.37983,3.073884561,-0.01
95163.37983,3.074082381,-0.01
95223.37983,3.074280021,-0.01
95283.37983,3.074477481,-0.01
95343.37983,3.07467476,-0.01
95403.37983,3.074871859,-0.01
95463.37983,3.075068778,-0.01
95523.37983,3.075265518,-0.01
95583.37983,3.075462079,-0.01
95643.37983,3.07565846,-0.01
95703.37983,3.075854663,-0.01
95763.37983,3.076050688,-0.01
95823.37983,3.076246533,-0.01
95883.37983,3.076442201,-0.01
95943.37983,3.076637691,-0.01
96003.37983,3.076833004,-0.01
96063.37983,3.077028139,-0.01
96123.37983,3.077223097,-0.01
96183.37983,3.077417878,-0.01
96243.37983,3.077612482,-0.01
96303.37983,3.07780691,-0.01
96363.37983,3.078001162,-0.01
96423.37983,3.078195238,-0.01
96483.37983,3.078389138,-0.01
96543.37983,3.078582862,-0.01
96603.37983,3.078776412,-0.01
96663.37983,3.078969786,-0.01
96723.37983,3.079162986,-0.01
96783.37983,3.079356011,-0.01
96843.37983,3.079548862,-0.01
96903.37983,3.079741539,-0.01
96963.37983,3.079934042,-0.01
97023.37983,3.080126371,-0.01
97083.37983,3.080318527,-0.01
97143.37983,3.08051051,-0.01
97203.37983,3.08070232,-0.01
97263.37983,3.080893958,-0.01
97323.37983,3.081085423,-0.01
97383.37983,3.081276716,-0.01
97443.37983,3.081467837,-0.01
97503.37983,3.081658786,-0.01
97563.37983,3.081849564,-0.01
97623.37983,3.08204017,-0.01
97683.37983,3.082230606,-0.01
97743.37983,3.082420871,-0.01
97803.37983,3.082610965,-0.01
97863.37983,3.082800889,-0.01
97923.37983,3.082990642,-0.01
97983.37983,3.083180226,-0.01
98043.37983,3.083369641,-0.01
98103.37983,3.083558885,-0.01
98163.37983,3.083747961,-0.01
98223.37983,3.083936868,-0.01
98283.37983,3.084125606,-0.01
98343.37983,3.084314176,-0.01
98403.37983,3.084502577,-0.01
98463.37983,3.084690811,-0.01
98523.37983,3.084878876,-0.01
98583.37983,3.085066774,-0.01
98643.37983,3.085254505,-0.01
98703.37983,3.085442069,-0.01
98763.37983,3.085629466,-0.01
98823.37983,3.085816696,-0.01
98883.37983,3.08600376,-0.01
98943.37983,3.086190657,-0.01
99003.37983,3.086377389,-0.01
99063.37983,3.086563955,-0.01
99123.37983,3.086750355,-0.01
99183.37983,3.086936591,-0.01
99243.37983,3.087122661,-0.01
99303.37983,3.087308566,-0.01
99363.37983,3.087494307,-0.01
99423.37983,3.087679883,-0.01
99483.37983,3.087865295,-0.01
99543.37983,3.088050544,-0.01
99603.37983,3.088235628,-0.01
99663.37983,3.08842055,-0.01
99723.37983,3.088605308,-0.01
99783.37983,3.088789903,-0.01
99843.37983,3.088974335,-0.01
99903.37983,3.089158605,-0.01
99963.37983,3.089342712,-0.01
100023.3798,3.089526657,-0.01
100083.3798,3.089710441,-0.01
100143.3798,3.089894062,-0.01
100203.3798,3.090077523,-0.01
100263.3798,3.090260822,-0.01
100323.3798,3.09044396,-0.01
100383.3798,3.090626937,-0.01
100443.3798,3.090809754,-0.01
100503.3798,3.09099241,-0.01
100563.3798,3.091174907,-0.01
100623.3798,3.091357243,-0.01
100683.3798,3.09153942,-0.01
100743.3798,3.091721438,-0.01
100803.3798,3.091903296,-0.01
100863.3798,3.092084995,-0.01
100923.3798,3.092266536,-0.01
100983.3798,3.092447918,-0.01
101043.3798,3.092629141,-0.01
101103.3798,3.092810207,-0.01
101163.3798,3.092991115,-0.01
101223.3798,3.093171865,-0.01
101283.3798,3.093352457,-0.01
101343.3798,3.093532893,-0.01
101403.3798,3.093713171,-0.01
101463.3798,3.093893293,-0.01
101523.3798,3.094073258,-0.01
101583.3798,3.094253067,-0.01
101643.3798,3.09443272,-0.01
101703.3798,3.094612216,-0.01
101763.3798,3.094791557,-0.01
101823.3798,3.094970743,-0.01
101883.3798,3.095149774,-0.01
101943.3798,3.095328649,-0.01
102003.3798,3.09550737,-0.01
102063.3798,3.095685936,-0.01
102123.3798,3.095864347,-0.01
102183.3798,3.096042605,-0.01
102243.3798,3.096220708,-0.01
102303.3798,3.096398658,-0.01
102363.3798,3.096576455,-0.01
102423.3798,3.096754098,-0.01
102483.3798,3.096931588,-0.01
102543.3798,3.097108925,-0.01
102603.3798,3.09728611,-0.01
102663.3798,3.097463142,-0.01
102723.3798,3.097640022,-0.01
102783.3798,3.09781675,-0.01
102843.3798,3.097993326,-0.01
102903.3798,3.098169751,-0.01
102963.3798,3.098346024,-0.01
103023.3798,3.098522146,-0.01
103083.3798,3.098698118,-0.01
103143.3798,3.098873938,-0.01
103203.3798,3.099049608,-0.01
103263.3798,3.099225128,-0.01
103323.3798,3.099400498,-0.01
103383.3798,3.099575718,-0.01
103443.3798,3.099750789,-0.01
103503.3798,3.09992571,-0.01
103563.3798,3.100100482,-0.01
103623.3798,3.100275104,-0.01
103683.3798,3.100449579,-0.01
103743.3798,3.100623904,-0.01
103803.3798,3.100798081,-0.01
103863.3798,3.10097211,-0.01
103923.3798,3.101145992,-0.01
103983.3798,3.101319725,-0.01
104043.3798,3.101493311,-0.01
104103.3798,3.10166675,-0.01
104163.3798,3.101840041,-0.01
104223.3798,3.102013186,-0.01
104283.3798,3.102186184,-0.01
104343.3798,3.102359036,-0.01
104403.3798,3.102531741,-0.01
104463.3798,3.102704301,-0.01
104523.3798,3.102876715,-0.01
104583.3798,3.103048983,-0.01
104643.3798,3.103221105,-0.01
104703.3798,3.103393083,-0.01
104763.3798,3.103564915,-0.01
104823.3798,3.103736603,-0.01
104883.3798,3.103908147,-0.01
104943.3798,3.104079546,-0.01
105003.3798,3.1042508,-0.01
105063.3798,3.104421911,-0.01
105123.3798,3.104592879,-0.01
105183.3798,3.104763702,-0.01
105243.3798,3.104934383,-0.01
105303.3798,3.10510492,-0.01
105363.3798,3.105275315,-0.01
105423.3798,3.105445566,-0.01
105483.3798,3.105615676,-0.01
105543.3798,3.105785643,-0.01
105603.3798,3.105955468,-0.01
105663.3798,3.106125151,-0.01
105723.3798,3.106294693,-0.01
105783.3798,3.106464093,-0.01
105843.3798,3.106633352,-0.01
105903.3798,3.10680247,-0.01
105963.3798,3.106971447,-0.01
106023.3798,3.107140284,-0.01
106083.3798,3.10730898,-0.01
106143.3798,3.107477536,-0.01
106203.3798,3.107645952,-0.01
106263.3798,3.107814228,-0.01
106323.3798,3.107982365,-0.01
106383.3798,3.108150362,-0.01
106443.3798,3.108318221,-0.01
106503.3798,3.10848594,-0.01
106563.3798,3.10865352,-0.01
106623.3798,3.108820962,-0.01
106683.3798,3.108988266,-0.01
106743.3798,3.109155431,-0.01
106803.3798,3.109322459,-0.01
106863.3798,3.109489349,-0.01
106923.3798,3.109656101,-0.01
106983.3798,3.109822716,-0.01
107043.3798,3.109989194,-0.01
107103.3798,3.110155535,-0.01
107163.3798,3.110321739,-0.01
107223.3798,3.110487807,-0.01
107283.3798,3.110653739,-0.01
107343.3798,3.110819534,-0.01
107403.3798,3.110985193,-0.01
107463.3798,3.111150717,-0.01
107523.3798,3.111316105,-0.01
107583.3798,3.111481358,-0.01
107643.3798,3.111646476,-0.01
107703.3798,3.111811459,-0.01
107763.3798,3.111976307,-0.01
107823.3798,3.112141021,-0.01
107883.3798,3.112305601,-0.01
107943.3798,3.112470046,-0.01
108003.3798,3.112634358,-0.01
108063.3798,3.112798536,-0.01
108123.3798,3.11296258,-0.01
108183.3798,3.113126491,-0.01
108243.3798,3.113290269,-0.01
108303.3798,3.113453914,-0.01
108363.3798,3.113617427,-0.01
108423.3798,3.113780807,-0.01
108483.3798,3.113944054,-0.01
108543.3798,3.11410717,-0.01
108603.3798,3.114270154,-0.01
108663.3798,3.114433006,-0.01
108723.3798,3.114595726,-0.01
108783.3798,3.114758315,-0.01
108843.3798,3.114920773,-0.01
108903.3798,3.115083101,-0.01
108963.3798,3.115245297,-0.01
109023.3798,3.115407363,-0.01
109083.3798,3.115569299,-0.01
109143.3798,3.115731105,-0.01
109203.3798,3.11589278,-0.01
109263.3798,3.116054326,-0.01
109323.3798,3.116215743,-0.01
109383.3798,3.11637703,-0.01
109443.3798,3.116538188,-0.01
109503.3798,3.116699217,-0.01
109563.3798,3.116860118,-0.01
109623.3798,3.117020889,-0.01
109683.3798,3.117181533,-0.01
109743.3798,3.117342048,-0.01
109803.3798,3.117502436,-0.01
109863.3798,3.117662695,-0.01
109923.3798,3.117822828,-0.01
109983.3798,3.117982832,-0.01
110043.3798,3.11814271,-0.01
110103.3798,3.118302461,-0.01
110163.3798,3.118462085,-0.01
110223.3798,3.118621582,-0.01
110283.3798,3.118780953,-0.01
110343.3798,3.118940197,-0.01
110403.3798,3.119099316,-0.01
110463.3798,3.119258309,-0.01
110523.3798,3.119417176,-0.01
110583.3798,3.119575918,-0.01
110643.3798,3.119734535,-0.01
110703.3798,3.119893027,-0.01
110763.3798,3.120051394,-0.01
110823.3798,3.120209636,-0.01
110883.3798,3.120367754,-0.01
110943.3798,3.120525747,-0.01
111003.3798,3.120683616,-0.01
111063.3798,3.120841362,-0.01
111123.3798,3.120998984,-0.01
111183.3798,3.121156482,-0.01
111243.3798,3.121313857,-0.01
111303.3798,3.121471109,-0.01
111363.3798,3.121628239,-0.01
111423.3798,3.121785245,-0.01
111483.3798,3.121942129,-0.01
111543.3798,3.12209889,-0.01
111603.3798,3.12225553,-0.01
111663.3798,3.122412047,-0.01
111723.3798,3.122568443,-0.01
111783.3798,3.122724717,-0.01
111843.3798,3.122880869,-0.01
111903.3798,3.123036901,-0.01
111963.3798,3.123192811,-0.01
112023.3798,3.123348601,-0.01
112083.3798,3.12350427,-0.01
112143.3798,3.123659819,-0.01
112203.3798,3.123815247,-0.01
112263.3798,3.123970556,-0.01
112323.3798,3.124125744,-0.01
112383.3798,3.124280813,-0.01
112443.3798,3.124435762,-0.01
112503.3798,3.124590592,-0.01
112563.3798,3.124745303,-0.01
112623.3798,3.124899895,-0.01
112683.3798,3.125054368,-0.01
112743.3798,3.125208723,-0.01
112803.3798,3.125362959,-0.01
112863.3798,3.125517078,-0.01
112923.3798,3.125671078,-0.01
112983.3798,3.12582496,-0.01
113043.3798,3.125978725,-0.01
113103.3798,3.126132373,-0.01
113163.3798,3.126285903,-0.01
113223.3798,3.126439316,-0.01
113283.3798,3.126592612,-0.01
113343.3798,3.126745792,-0.01
113403.3798,3.126898855,-0.01
113463.3798,3.127051802,-0.01
113523.3798,3.127204632,-0.01
113583.3798,3.127357347,-0.01
113643.3798,3.127509946,-0.01
113703.3798,3.12766243,-0.01
113763.3798,3.127814798,-0.01
113823.3798,3.127967051,-0.01
113883.3798,3.128119189,-0.01
113943.3798,3.128271212,-0.01
114003.3798,3.12842312,-0.01
114063.3798,3.128574914,-0.01
114123.3798,3.128726594,-0.01
114183.3798,3.12887816,-0.01
114243.3798,3.129029612,-0.01
114303.3798,3.12918095,-0.01
114363.3798,3.129332175,-0.01
114423.3798,3.129483286,-0.01
114483.3798,3.129634284,-0.01
114543.3798,3.129785169,-0.01
114603.3798,3.129935942,-0.01
114663.3798,3.130086602,-0.01
114723.3798,3.130237149,-0.01
114783.3798,3.130387584,-0.01
114843.3798,3.130537907,-0.01
114903.3798,3.130688119,-0.01
114963.3798,3.130838218,-0.01
115023.3798,3.130988206,-0.01
115083.3798,3.131138083,-0.01
115143.3798,3.131287849,-0.01
115203.3798,3.131437503,-0.01
115263.3798,3.131587047,-0.01
115323.3798,3.13173648,-0.01
115383.3798,3.131885803,-0.01
115443.3798,3.132035016,-0.01
115503.3798,3.132184119,-0.01
115563.3798,3.132333111,-0.01
115623.3798,3.132481994,-0.01
115683.3798,3.132630768,-0.01
115743.3798,3.132779432,-0.01
115803.3798,3.132927987,-0.01
115863.3798,3.133076434,-0.01
115923.3798,3.133224771,-0.01
115983.3798,3.133373,-0.01
116043.3798,3.13352112,-0.01
116103.3798,3.133669132,-0.01
116163.3798,3.133817036,-0.01
116223.3798,3.133964832,-0.01
116283.3798,3.134112521,-0.01
116343.3798,3.134260102,-0.01
116403.3798,3.134407576,-0.01
116463.3798,3.134554942,-0.01
116523.3798,3.134702202,-0.01
116583.3798,3.134849354,-0.01
116643.3798,3.1349964,-0.01
116703.3798,3.13514334,-0.01
116763.3798,3.135290173,-0.01
116823.3798,3.135436901,-0.01
116883.3798,3.135583522,-0.01
116943.3798,3.135730038,-0.01
117003.3798,3.135876448,-0.01
117063.3798,3.136022753,-0.01
117123.3798,3.136168952,-0.01
117183.3798,3.136315047,-0.01
117243.3798,3.136461036,-0.01
117303.3798,3.136606921,-0.01
117363.3798,3.136752702,-0.01
117423.3798,3.136898378,-0.01
117483.3798,3.13704395,-0.01
117543.3798,3.137189418,-0.01
117603.3798,3.137334783,-0.01
117663.3798,3.137480043,-0.01
117723.3798,3.137625201,-0.01
117783.3798,3.137770255,-0.01
117843.3798,3.137915206,-0.01
117903.3798,3.138060054,-0.01
117963.3798,3.138204799,-0.01
118023.3798,3.138349442,-0.01
118083.3798,3.138493982,-0.01
118143.3798,3.138638421,-0.01
118203.3798,3.138782757,-0.01
118263.3798,3.138926991,-0.01
118323.3798,3.139071124,-0.01
118383.3798,3.139215155,-0.01
118443.3798,3.139359085,-0.01
118503.3798,3.139502914,-0.01
118563.3798,3.139646642,-0.01
118623.3798,3.139790269,-0.01
118683.3798,3.139933795,-0.01
118743.3798,3.140077221,-0.01
118803.3798,3.140220547,-0.01
118863.3798,3.140363772,-0.01
118923.3798,3.140506898,-0.01
118983.3798,3.140649924,-0.01
119043.3798,3.14079285,-0.01
119103.3798,3.140935677,-0.01
119163.3798,3.141078405,-0.01
119223.3798,3.141221033,-0.01
119283.3798,3.141363563,-0.01
119343.3798,3.141505994,-0.01
119403.3798,3.141648327,-0.01
119463.3798,3.141790561,-0.01
119523.3798,3.141932697,-0.01
119583.3798,3.142074735,-0.01
119643.3798,3.142216675,-0.01
119703.3798,3.142358517,-0.01
119763.3798,3.142500262,-0.01
119823.3798,3.142641909,-0.01
119883.3798,3.14278346,-0.01
119943.3798,3.142924913,-0.01
120003.3798,3.14306627,-0.01
120063.3798,3.14320753,-0.01
120123.3798,3.143348693,-0.01
120183.3798,3.14348976,-0.01
120243.3798,3.143630731,-0.01
120303.3798,3.143771606,-0.01
120363.3798,3.143912385,-0.01
120423.3798,3.144053069,-0.01
120483.3798,3.144193657,-0.01
120543.3798,3.14433415,-0.01
120603.3798,3.144474548,-0.01
120663.3798,3.144614851,-0.01
120723.3798,3.144755059,-0.01
120783.3798,3.144895172,-0.01
120843.3798,3.145035191,-0.01
120903.3798,3.145175116,-0.01
120963.3798,3.145314946,-0.01
121023.3798,3.145454683,-0.01
121083.3798,3.145594326,-0.01
121143.3798,3.145733876,-0.01
121203.3798,3.145873331,-0.01
121263.3798,3.146012694,-0.01
121323.3798,3.146151964,-0.01
121383.3798,3.146291141,-0.01
121443.3798,3.146430224,-0.01
121503.3798,3.146569216,-0.01
121563.3798,3.146708115,-0.01
121623.3798,3.146846922,-0.01
121683.3798,3.146985636,-0.01
121743.3798,3.147124259,-0.01
121803.3798,3.14726279,-0.01
121863.3798,3.147401229,-0.01
121923.3798,3.147539578,-0.01
121983.3798,3.147677834,-0.01
122043.3798,3.147816,-0.01
122103.3798,3.147954075,-0.01
122163.3798,3.148092059,-0.01
122223.3798,3.148229953,-0.01
122283.3798,3.148367756,-0.01
122343.3798,3.148505469,-0.01
122403.3798,3.148643091,-0.01
122463.3798,3.148780624,-0.01
122523.3798,3.148918068,-0.01
122583.3798,3.149055421,-0.01
122643.3798,3.149192685,-0.01
122703.3798,3.14932986,-0.01
122763.3798,3.149466946,-0.01
122823.3798,3.149603943,-0.01
122883.3798,3.149740852,-0.01
122943.3798,3.149877671,-0.01
123003.3798,3.150014402,-0.01
123063.3798,3.150151046,-0.01
123123.3798,3.1502876,-0.01
123183.3798,3.150424067,-0.01
123243.3798,3.150560447,-0.01
123303.3798,3.150696738,-0.01
123363.3798,3.150832943,-0.01
123423.3798,3.15096906,-0.01
123483.3798,3.15110509,-0.01
123543.3798,3.151241033,-0.01
123603.3798,3.151376889,-0.01
123663.3798,3.151512658,-0.01
123723.3798,3.151648341,-0.01
123783.3798,3.151783938,-0.01
123843.3798,3.151919449,-0.01
123903.3798,3.152054874,-0.01
123963.3798,3.152190213,-0.01
124023.3798,3.152325466,-0.01
124083.3798,3.152460634,-0.01
124143.3798,3.152595717,-0.01
124203.3798,3.152730714,-0.01
124263.3798,3.152865627,-0.01
124323.3798,3.153000455,-0.01
124383.3798,3.153135198,-0.01
124443.3798,3.153269856,-0.01
124503.3798,3.153404431,-0.01
124563.3798,3.153538921,-0.01
124623.3798,3.153673327,-0.01
124683.3798,3.153807649,-0.01
124743.3798,3.153941888,-0.01
124803.3798,3.154076043,-0.01
124863.3798,3.154210114,-0.01
124923.3798,3.154344103,-0.01
124983.3798,3.154478008,-0.01
125043.3798,3.154611831,-0.01
125103.3798,3.154745571,-0.01
125163.3798,3.154879228,-0.01
125223.3798,3.155012803,-0.01
125283.3798,3.155146296,-0.01
125343.3798,3.155279706,-0.01
125403.3798,3.155413035,-0.01
125463.3798,3.155546282,-0.01
